Observer,Point,StartTime,Site,Bird_Point,Visit,Date,Cloud,Temp,Wind,Aou_Code,Distance,Detection,Flyover,Sex
JSC,1,842,OA22NE,OA22NE1,2,62114,0,22.5,8.6,WEME,65,S,,
JSC,1,842,OA22NE,OA22NE1,2,62114,0,22.5,8.6,WEME,72,S,,
JSC,1,842,OA22NE,OA22NE1,2,62114,0,22.5,8.6,SAVS,70,S,,
JSC,1,842,OA22NE,OA22NE1,2,62114,0,22.5,8.6,RWBL,21,S,,M
JSC,1,733,OA22NE,OA22NE1,3,70414,75,16.1,3.4,GRSP,18,S,,
JSC,1,733,OA22NE,OA22NE1,3,70414,75,16.1,3.4,WEME,52,S,,
JSC,1,733,OA22NE,OA22NE1,3,70414,75,16.1,3.4,WEME,67,S,,
JSC,1,733,OA22NE,OA22NE1,3,70414,75,16.1,3.4,WEME,70,S,,
JSC,1,733,OA22NE,OA22NE1,3,70414,75,16.1,3.4,NESP,34,S,,
JSC,1,733,OA22NE,OA22NE1,3,70414,75,16.1,3.4,GRSP,20,S,,
JSC,1,733,OA22NE,OA22NE1,3,70414,75,16.1,3.4,SAVS,43,S,,
JSC,1,733,OA22NE,OA22NE1,3,70414,75,16.1,3.4,SAVS,51,S,,
JSC,1,733,OA22NE,OA22NE1,3,70414,75,16.1,3.4,BOBO,98,S,,
JSC,2,556,OA22NE,OA22NE2,1,61014,5,11,1,SAVS,27,S,,
JSC,2,556,OA22NE,OA22NE2,1,61014,5,11,1,SAVS,29,S,,
JSC,2,556,OA22NE,OA22NE2,1,61014,5,11,1,WISN,63,S,,
JSC,2,556,OA22NE,OA22NE2,1,61014,5,11,1,BOBO,56,V,,M
JSC,2,556,OA22NE,OA22NE2,1,61014,5,11,1,WEME,62,V,,
JSC,2,556,OA22NE,OA22NE2,1,61014,5,11,1,SOSP,36,S,,
JSC,2,556,OA22NE,OA22NE2,1,61014,5,11,1,GRSP,38,S,,
JSC,2,934,OA22NE,OA22NE2,2,62114,0,25.1,9,UPSA,25,V,,
JSC,2,934,OA22NE,OA22NE2,2,62114,0,25.1,9,GRSP,27,S,,
JSC,2,934,OA22NE,OA22NE2,2,62114,0,25.1,9,BOBO,63,S,,
JSC,2,934,OA22NE,OA22NE2,2,62114,0,25.1,9,WEME,43,S,,
JSC,2,934,OA22NE,OA22NE2,2,62114,0,25.1,9,GRSP,31,S,,
JSC,2,934,OA22NE,OA22NE2,2,62114,0,25.1,9,LCSP,53,S,,
JSC,2,821,OA22NE,OA22NE2,3,70414,100,17.3,14.2,GRSP,15,S,,
JSC,2,821,OA22NE,OA22NE2,3,70414,100,17.3,14.2,WEME,89,S,,
JSC,2,821,OA22NE,OA22NE2,3,70414,100,17.3,14.2,WEME,68,S,,
JSC,2,821,OA22NE,OA22NE2,3,70414,100,17.3,14.2,BOBO,32,V,,M
JSC,2,821,OA22NE,OA22NE2,3,70414,100,17.3,14.2,SAVS,53,S,,
JSC,2,821,OA22NE,OA22NE2,3,70414,100,17.3,14.2,SAVS,41,S,,
JSC,3,610,OA22NE,OA22NE3,1,61014,10,11.9,2.3,CCSP,27,S,,
JSC,3,610,OA22NE,OA22NE3,1,61014,10,11.9,2.3,BOBO,78,S,,
JSC,3,610,OA22NE,OA22NE3,1,61014,10,11.9,2.3,SAVS,27,V,,
JSC,3,610,OA22NE,OA22NE3,1,61014,10,11.9,2.3,SAVS,29,V,,
JSC,3,610,OA22NE,OA22NE3,1,61014,10,11.9,2.3,WEME,33,S,,
JSC,3,610,OA22NE,OA22NE3,1,61014,10,11.9,2.3,WEME,39,S,,
JSC,3,610,OA22NE,OA22NE3,1,61014,10,11.9,2.3,WEME,42,S,,
JSC,3,610,OA22NE,OA22NE3,1,61014,10,11.9,2.3,WEME,45,S,,
JSC,3,610,OA22NE,OA22NE3,1,61014,10,11.9,2.3,WEME,47,S,,
JSC,3,610,OA22NE,OA22NE3,1,61014,10,11.9,2.3,GRSP,35,S,,
JSC,3,610,OA22NE,OA22NE3,1,61014,10,11.9,2.3,SAVS,27,V,,
JSC,3,610,OA22NE,OA22NE3,1,61014,10,11.9,2.3,BOBO,89,S,,
JSC,3,855,OA22NE,OA22NE3,2,62114,0,23.2,6.6,GRSP,21,S,,
JSC,3,855,OA22NE,OA22NE3,2,62114,0,23.2,6.6,WEME,42,S,,
JSC,3,855,OA22NE,OA22NE3,2,62114,0,23.2,6.6,SAVS,33,S,,
JSC,3,855,OA22NE,OA22NE3,2,62114,0,23.2,6.6,BOBO,65,S,,
JSC,3,855,OA22NE,OA22NE3,2,62114,0,23.2,6.6,SAVS,36,S,,
JSC,3,855,OA22NE,OA22NE3,2,62114,0,23.2,6.6,WEME,56,S,,
JSC,3,855,OA22NE,OA22NE3,2,62114,0,23.2,6.6,GRSP,17,S,,
JSC,3,745,OA22NE,OA22NE3,3,70414,90,15.6,8.1,GRSP,16,S,,
JSC,3,745,OA22NE,OA22NE3,3,70414,90,15.6,8.1,SAVS,24,S,,
JSC,3,745,OA22NE,OA22NE3,3,70414,90,15.6,8.1,SAVS,28,S,,
JSC,3,745,OA22NE,OA22NE3,3,70414,90,15.6,8.1,WEME,58,S,,
JSC,3,745,OA22NE,OA22NE3,3,70414,90,15.6,8.1,WEME,70,S,,
JSC,3,745,OA22NE,OA22NE3,3,70414,90,15.6,8.1,SAVS,56,S,,
JSC,3,745,OA22NE,OA22NE3,3,70414,90,15.6,8.1,RWBL,94,V,,M
JSC,4,623,OA22NE,OA22NE4,1,61014,10,12,4.7,GRSP,31,S,,
JSC,4,623,OA22NE,OA22NE4,1,61014,10,12,4.7,GRSP,34,S,,
JSC,4,623,OA22NE,OA22NE4,1,61014,10,12,4.7,WEME,57,V,,
JSC,4,623,OA22NE,OA22NE4,1,61014,10,12,4.7,WEME,53,V,,
JSC,4,623,OA22NE,OA22NE4,1,61014,10,12,4.7,WISN,95,S,,
JSC,4,623,OA22NE,OA22NE4,1,61014,10,12,4.7,RWBL,59,S,,
JSC,4,623,OA22NE,OA22NE4,1,61014,10,12,4.7,SORA,61,S,,
JSC,4,623,OA22NE,OA22NE4,1,61014,10,12,4.7,GRSP,17,S,,
JSC,4,623,OA22NE,OA22NE4,1,61014,10,12,4.7,LCSP,23,S,,
JSC,4,623,OA22NE,OA22NE4,1,61014,10,12,4.7,SAVS,28,S,,
JSC,4,920,OA22NE,OA22NE4,2,62114,0,25.5,10.1,GRSP,18,S,,
JSC,4,920,OA22NE,OA22NE4,2,62114,0,25.5,10.1,SAVS,35,S,,
JSC,4,920,OA22NE,OA22NE4,2,62114,0,25.5,10.1,WEME,42,S,,
JSC,4,920,OA22NE,OA22NE4,2,62114,0,25.5,10.1,SAVS,28,S,,
JSC,4,920,OA22NE,OA22NE4,2,62114,0,25.5,10.1,WEME,57,S,,
JSC,4,920,OA22NE,OA22NE4,2,62114,0,25.5,10.1,SAVS,63,S,,
JSC,4,920,OA22NE,OA22NE4,2,62114,0,25.5,10.1,SAVS,64,V,,
JSC,4,920,OA22NE,OA22NE4,2,62114,0,25.5,10.1,SAVS,24,S,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,GRSP,23,S,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,BHCO,72,V,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,BHCO,72,V,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,BHCO,72,V,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,BHCO,72,V,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,BHCO,72,V,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,BHCO,72,V,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,BHCO,72,V,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,BHCO,72,V,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,BHCO,72,V,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,BHCO,72,V,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,SAVS,41,S,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,SAVS,53,S,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,SEWR,70,S,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,SAVS,48,S,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,WEME,72,S,,
JSC,4,808,OA22NE,OA22NE4,3,70414,100,16.6,8.1,WEME,78,S,,
JSC,5,640,OA22NE,OA22NE5,1,61014,10,13,6.6,WEME,53,V,,
JSC,5,640,OA22NE,OA22NE5,1,61014,10,13,6.6,MALL,57,V,,
JSC,5,640,OA22NE,OA22NE5,1,61014,10,13,6.6,GRSP,16,S,,
JSC,5,640,OA22NE,OA22NE5,1,61014,10,13,6.6,SAVS,28,S,,
JSC,5,640,OA22NE,OA22NE5,1,61014,10,13,6.6,SAVS,19,S,,
JSC,5,640,OA22NE,OA22NE5,1,61014,10,13,6.6,WEME,35,S,,
JSC,5,640,OA22NE,OA22NE5,1,61014,10,13,6.6,WEME,48,S,,
JSC,5,640,OA22NE,OA22NE5,1,61014,10,13,6.6,GRSP,40,S,,
JSC,5,640,OA22NE,OA22NE5,1,61014,10,13,6.6,WEME,55,V,,
JSC,5,640,OA22NE,OA22NE5,1,61014,10,13,6.6,GRSP,31,S,,
JSC,5,640,OA22NE,OA22NE5,1,61014,10,13,6.6,BHCO,46,V,,M
JSC,5,907,OA22NE,OA22NE5,2,62114,0,24.3,7.5,SAVS,45,S,,
JSC,5,907,OA22NE,OA22NE5,2,62114,0,24.3,7.5,WEME,58,S,,
JSC,5,907,OA22NE,OA22NE5,2,62114,0,24.3,7.5,SAVS,38,S,,
JSC,5,907,OA22NE,OA22NE5,2,62114,0,24.3,7.5,SAVS,57,S,,
JSC,5,907,OA22NE,OA22NE5,2,62114,0,24.3,7.5,BOBO,71,V,,M
JSC,5,907,OA22NE,OA22NE5,2,62114,0,24.3,7.5,UPSA,83,S,,
JSC,5,907,OA22NE,OA22NE5,2,62114,0,24.3,7.5,BHCO,63,V,,
JSC,5,907,OA22NE,OA22NE5,2,62114,0,24.3,7.5,BHCO,63,V,,
JSC,5,756,OA22NE,OA22NE5,3,70414,95,15.8,5.1,BHCO,53,S,,
JSC,5,756,OA22NE,OA22NE5,3,70414,95,15.8,5.1,CCSP,52,S,,
JSC,5,756,OA22NE,OA22NE5,3,70414,95,15.8,5.1,SAVS,61,S,,
JSC,5,756,OA22NE,OA22NE5,3,70414,95,15.8,5.1,SAVS,42,S,,
JSC,5,756,OA22NE,OA22NE5,3,70414,95,15.8,5.1,GRSP,33,S,,
JSC,5,756,OA22NE,OA22NE5,3,70414,95,15.8,5.1,CCSP,56,S,,
JSC,5,756,OA22NE,OA22NE5,3,70414,95,15.8,5.1,SAVS,38,S,,
JSC,5,756,OA22NE,OA22NE5,3,70414,95,15.8,5.1,EAKI,58,V,,
JSC,1,728,OA27NW,OA27NW1,1,61014,30,17.5,11,SAVS,32,S,,
JSC,1,728,OA27NW,OA27NW1,1,61014,30,17.5,11,WEME,35,S,,
JSC,1,728,OA27NW,OA27NW1,1,61014,30,17.5,11,SAVS,33,S,,
JSC,1,728,OA27NW,OA27NW1,1,61014,30,17.5,11,SAVS,43,S,,
JSC,1,728,OA27NW,OA27NW1,1,61014,30,17.5,11,SAVS,42,V,,
JSC,1,728,OA27NW,OA27NW1,1,61014,30,17.5,11,WEME,51,S,,
JSC,1,704,OA27NW,OA27NW1,2,62114,6,17.9,7.5,MAGO,48,V,,
JSC,1,704,OA27NW,OA27NW1,2,62114,6,17.9,7.5,WEME,52,S,,
JSC,1,704,OA27NW,OA27NW1,2,62114,6,17.9,7.5,SAVS,19,S,,
JSC,1,704,OA27NW,OA27NW1,2,62114,6,17.9,7.5,SAVS,26,S,,
JSC,1,704,OA27NW,OA27NW1,2,62114,6,17.9,7.5,SAVS,28,V,,
JSC,1,704,OA27NW,OA27NW1,2,62114,6,17.9,7.5,SAVS,26,V,,
JSC,1,704,OA27NW,OA27NW1,2,62114,6,17.9,7.5,WEME,68,S,,
JSC,1,704,OA27NW,OA27NW1,2,62114,6,17.9,7.5,LCSP,34,S,,
JSC,1,610,OA27NW,OA27NW1,3,70414,30,13.9,2.3,SAVS,38,S,,
JSC,1,610,OA27NW,OA27NW1,3,70414,30,13.9,2.3,SAVS,40,S,,
JSC,1,610,OA27NW,OA27NW1,3,70414,30,13.9,2.3,SAVS,27,S,,
JSC,1,610,OA27NW,OA27NW1,3,70414,30,13.9,2.3,WEME,68,S,,
JSC,1,610,OA27NW,OA27NW1,3,70414,30,13.9,2.3,WEME,41,S,,
JSC,1,610,OA27NW,OA27NW1,3,70414,30,13.9,2.3,WEME,52,S,,
JSC,1,610,OA27NW,OA27NW1,3,70414,30,13.9,2.3,KILL,83,S,,
JSC,1,610,OA27NW,OA27NW1,3,70414,30,13.9,2.3,UPSA,85,S,,
JSC,1,610,OA27NW,OA27NW1,3,70414,30,13.9,2.3,SAVS,48,S,,
JSC,2,743,OA27NW,OA27NW2,1,61014,15,18,12.9,WILL,26,V,,
JSC,2,743,OA27NW,OA27NW2,1,61014,15,18,12.9,WILL,53,V,,
JSC,2,743,OA27NW,OA27NW2,1,61014,15,18,12.9,UPSA,58,V,,
JSC,2,743,OA27NW,OA27NW2,1,61014,15,18,12.9,WEME,63,S,,
JSC,2,743,OA27NW,OA27NW2,1,61014,15,18,12.9,SAVS,31,S,,
JSC,2,743,OA27NW,OA27NW2,1,61014,15,18,12.9,LCSP,41,S,,
JSC,2,743,OA27NW,OA27NW2,1,61014,15,18,12.9,UPSA,43,S,,
JSC,2,717,OA27NW,OA27NW2,2,62114,2,18,7.4,WEME,53,S,,
JSC,2,717,OA27NW,OA27NW2,2,62114,2,18,7.4,WEME,58,S,,
JSC,2,717,OA27NW,OA27NW2,2,62114,2,18,7.4,WILL,28,V,,
JSC,2,717,OA27NW,OA27NW2,2,62114,2,18,7.4,SAVS,43,S,,
JSC,2,717,OA27NW,OA27NW2,2,62114,2,18,7.4,GRSP,43,S,,
JSC,2,717,OA27NW,OA27NW2,2,62114,2,18,7.4,SAVS,31,S,,
JSC,2,631,OA27NW,OA27NW2,3,70414,80,12.8,3.4,WILL,36,V,,
JSC,2,631,OA27NW,OA27NW2,3,70414,80,12.8,3.4,WILL,36,V,,
JSC,2,631,OA27NW,OA27NW2,3,70414,80,12.8,3.4,WILL,30,V,,
JSC,2,631,OA27NW,OA27NW2,3,70414,80,12.8,3.4,SAVS,41,S,,
JSC,2,631,OA27NW,OA27NW2,3,70414,80,12.8,3.4,SAVS,53,S,,
JSC,2,631,OA27NW,OA27NW2,3,70414,80,12.8,3.4,SAVS,42,S,,
JSC,2,631,OA27NW,OA27NW2,3,70414,80,12.8,3.4,SAVS,61,S,,
JSC,2,631,OA27NW,OA27NW2,3,70414,80,12.8,3.4,WEME,56,S,,
JSC,2,631,OA27NW,OA27NW2,3,70414,80,12.8,3.4,WEME,61,S,,
JSC,2,631,OA27NW,OA27NW2,3,70414,80,12.8,3.4,WEME,54,S,,
JSC,2,631,OA27NW,OA27NW2,3,70414,80,12.8,3.4,WEKI,96,V,,
JSC,2,631,OA27NW,OA27NW2,3,70414,80,12.8,3.4,CCSP,38,S,,
JSC,3,756,OA27NW,OA27NW3,1,61014,15,18.2,13,KILL,28,V,,
JSC,3,756,OA27NW,OA27NW3,1,61014,15,18.2,13,WEME,35,S,,
JSC,3,756,OA27NW,OA27NW3,1,61014,15,18.2,13,KILL,95,V,,
JSC,3,756,OA27NW,OA27NW3,1,61014,15,18.2,13,KILL,95,V,,
JSC,3,756,OA27NW,OA27NW3,1,61014,15,18.2,13,SAVS,28,S,,
JSC,3,756,OA27NW,OA27NW3,1,61014,15,18.2,13,WEME,47,S,,
JSC,3,756,OA27NW,OA27NW3,1,61014,15,18.2,13,WEME,57,S,,
JSC,3,756,OA27NW,OA27NW3,1,61014,15,18.2,13,WEME,49,S,,
JSC,3,745,OA27NW,OA27NW3,2,62114,2,19.1,8.3,SAVS,34,S,,
JSC,3,745,OA27NW,OA27NW3,2,62114,2,19.1,8.3,WEME,38,S,,
JSC,3,745,OA27NW,OA27NW3,2,62114,2,19.1,8.3,WEME,43,S,,
JSC,3,745,OA27NW,OA27NW3,2,62114,2,19.1,8.3,SAVS,39,S,,
JSC,3,745,OA27NW,OA27NW3,2,62114,2,19.1,8.3,SAVS,28,S,,
JSC,3,745,OA27NW,OA27NW3,2,62114,2,19.1,8.3,GRSP,33,S,,
JSC,3,745,OA27NW,OA27NW3,2,62114,2,19.1,8.3,WISN,89,S,,
JSC,3,745,OA27NW,OA27NW3,2,62114,2,19.1,8.3,SAVS,37,S,,
JSC,3,621,OA27NW,OA27NW3,3,70414,30,14.1,3,WEME,38,S,,
JSC,3,621,OA27NW,OA27NW3,3,70414,30,14.1,3,WEME,48,S,,
JSC,3,621,OA27NW,OA27NW3,3,70414,30,14.1,3,SAVS,20,S,,
JSC,3,621,OA27NW,OA27NW3,3,70414,30,14.1,3,SAVS,33,S,,
JSC,3,621,OA27NW,OA27NW3,3,70414,30,14.1,3,SAVS,41,S,,
JSC,3,621,OA27NW,OA27NW3,3,70414,30,14.1,3,SAVS,56,S,,
JSC,3,621,OA27NW,OA27NW3,3,70414,30,14.1,3,SAVS,62,S,,
JSC,3,621,OA27NW,OA27NW3,3,70414,30,14.1,3,WEME,90,V,,
JSC,4,807,OA27NW,OA27NW4,1,61014,20,18.4,13.2,NESP,27,S,,
JSC,4,807,OA27NW,OA27NW4,1,61014,20,18.4,13.2,WEME,68,V,,
JSC,4,807,OA27NW,OA27NW4,1,61014,20,18.4,13.2,SAVS,43,S,,
JSC,4,807,OA27NW,OA27NW4,1,61014,20,18.4,13.2,SAVS,48,S,,
JSC,4,807,OA27NW,OA27NW4,1,61014,20,18.4,13.2,WEME,69,S,,
JSC,4,807,OA27NW,OA27NW4,1,61014,20,18.4,13.2,MALL,68,V,,M
JSC,4,643,OA27NW,OA27NW4,3,70414,80,14.2,4.3,WEME,51,S,,
JSC,4,643,OA27NW,OA27NW4,3,70414,80,14.2,4.3,WEME,68,S,,
JSC,4,643,OA27NW,OA27NW4,3,70414,80,14.2,4.3,SAVS,32,S,,
JSC,4,643,OA27NW,OA27NW4,3,70414,80,14.2,4.3,SAVS,38,S,,
JSC,4,643,OA27NW,OA27NW4,3,70414,80,14.2,4.3,SAVS,42,S,,
JSC,4,643,OA27NW,OA27NW4,3,70414,80,14.2,4.3,SAVS,15,V,,
JSC,4,643,OA27NW,OA27NW4,3,70414,80,14.2,4.3,WEME,78,V,,
JSC,4,643,OA27NW,OA27NW4,3,70414,80,14.2,4.3,CCSP,52,S,,
JSC,5,821,OA27NW,OA27NW5,1,61014,8,19.2,10.3,WEME,41,S,,
JSC,5,821,OA27NW,OA27NW5,1,61014,8,19.2,10.3,WEME,33,S,,
JSC,5,821,OA27NW,OA27NW5,1,61014,8,19.2,10.3,WEME,67,V,,
JSC,5,821,OA27NW,OA27NW5,1,61014,8,19.2,10.3,SAVS,31,S,,
JSC,5,821,OA27NW,OA27NW5,1,61014,8,19.2,10.3,WEME,87,V,,
JSC,5,821,OA27NW,OA27NW5,1,61014,8,19.2,10.3,WEME,87,V,,
JSC,5,733,OA27NW,OA27NW5,2,62114,3,18.6,6.3,GRSP,38,S,,
JSC,5,733,OA27NW,OA27NW5,2,62114,3,18.6,6.3,WEME,58,S,,
JSC,5,733,OA27NW,OA27NW5,2,62114,3,18.6,6.3,WEME,65,S,,
JSC,5,733,OA27NW,OA27NW5,2,62114,3,18.6,6.3,WEME,63,S,,
JSC,5,733,OA27NW,OA27NW5,2,62114,3,18.6,6.3,SAVS,34,S,,
JSC,5,733,OA27NW,OA27NW5,2,62114,3,18.6,6.3,CCSP,53,V,,
JSC,5,733,OA27NW,OA27NW5,2,62114,3,18.6,6.3,BARS,68,V,,
JSC,5,733,OA27NW,OA27NW5,2,62114,3,18.6,6.3,LCSP,28,S,,
JSC,5,655,OA27NW,OA27NW5,3,70414,80,14.4,4.5,GRSP,24,S,,
JSC,5,655,OA27NW,OA27NW5,3,70414,80,14.4,4.5,WEME,43,S,,
JSC,5,655,OA27NW,OA27NW5,3,70414,80,14.4,4.5,WEME,62,S,,
JSC,5,655,OA27NW,OA27NW5,3,70414,80,14.4,4.5,MAGO,90,S,,
JSC,5,655,OA27NW,OA27NW5,3,70414,80,14.4,4.5,GRSP,32,S,,
JSC,5,655,OA27NW,OA27NW5,3,70414,80,14.4,4.5,SAVS,40,S,,
JSC,5,655,OA27NW,OA27NW5,3,70414,80,14.4,4.5,SAVS,42,S,,
JSC,5,655,OA27NW,OA27NW5,3,70414,80,14.4,4.5,SAVS,41,S,,
JSC,5,655,OA27NW,OA27NW5,3,70414,80,14.4,4.5,SAVS,53,V,,
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,AMBI,76,S,,
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,UPSA,82,V,,
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,COYE,92,S,,
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,SORA,90,S,,
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,WEME,56,S,,
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,RWBL,68,V,,M
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,RWBL,68,V,,M
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,MODO,65,V,,
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,WEME,34,S,,
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,MODO,90,V,,
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,MODO,95,V,,
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,SAVS,36,S,,
JSC,1,553,OA36SE,OA36SE1,2,62214,13,16.1,1.8,SAVS,45,S,,
JSC,1,651,OA36SE,OA36SE1,1,61214,100,10,14.6,WEME,57,V,,
JSC,1,651,OA36SE,OA36SE1,1,61214,100,10,14.6,RWBL,58,V,,M
JSC,1,651,OA36SE,OA36SE1,1,61214,100,10,14.6,BOBO,42,V,,M
JSC,1,651,OA36SE,OA36SE1,1,61214,100,10,14.6,RWBL,51,V,,M
JSC,1,651,OA36SE,OA36SE1,1,61214,100,10,14.6,RWBL,51,V,,M
JSC,1,651,OA36SE,OA36SE1,1,61214,100,10,14.6,RWBL,51,V,,M
JSC,1,651,OA36SE,OA36SE1,1,61214,100,10,14.6,WEME,40,S,,
JSC,1,651,OA36SE,OA36SE1,1,61214,100,10,14.6,BOBO,40,V,,M
JSC,1,651,OA36SE,OA36SE1,1,61214,100,10,14.6,RWBL,54,V,,M
JSC,1,651,OA36SE,OA36SE1,1,61214,100,10,14.6,SAVS,18,S,,
JSC,1,651,OA36SE,OA36SE1,1,61214,100,10,14.6,COYE,46,S,,
JSC,1,607,OA36SE,OA36SE1,3,70514,32,21,3.2,UPSA,82,S,,
JSC,1,607,OA36SE,OA36SE1,3,70514,32,21,3.2,YHBL,96,S,,
JSC,1,607,OA36SE,OA36SE1,3,70514,32,21,3.2,RWBL,79,V,,M
JSC,1,607,OA36SE,OA36SE1,3,70514,32,21,3.2,SAVS,42,S,,
JSC,1,607,OA36SE,OA36SE1,3,70514,32,21,3.2,COYE,31,S,,
JSC,1,607,OA36SE,OA36SE1,3,70514,32,21,3.2,MAWR,38,S,,
JSC,1,607,OA36SE,OA36SE1,3,70514,32,21,3.2,RWBL,16,V,,M
JSC,1,607,OA36SE,OA36SE1,3,70514,32,21,3.2,RWBL,76,V,,M
JSC,1,607,OA36SE,OA36SE1,3,70514,32,21,3.2,SORA,64,S,,
JSC,1,607,OA36SE,OA36SE1,3,70514,32,21,3.2,RWBL,62,S,,
JSC,2,542,OA36SE,OA36SE2,2,62214,13,16.1,0,RWBL,50,V,,M
JSC,2,542,OA36SE,OA36SE2,2,62214,13,16.1,0,RWBL,53,V,,M
JSC,2,542,OA36SE,OA36SE2,2,62214,13,16.1,0,RWBL,50,V,,M
JSC,2,542,OA36SE,OA36SE2,2,62214,13,16.1,0,EAKI,3,S,,
JSC,2,542,OA36SE,OA36SE2,2,62214,13,16.1,0,COYE,13,S,,
JSC,2,542,OA36SE,OA36SE2,2,62214,13,16.1,0,RWBL,20,V,,M
JSC,2,542,OA36SE,OA36SE2,2,62214,13,16.1,0,WISN,34,S,,
JSC,2,542,OA36SE,OA36SE2,2,62214,13,16.1,0,AMBI,43,S,,
JSC,2,642,OA36SE,OA36SE2,1,61214,100,10,17.3,RWBL,27,V,,M
JSC,2,642,OA36SE,OA36SE2,1,61214,100,10,17.3,COYE,45,S,,
JSC,2,642,OA36SE,OA36SE2,1,61214,100,10,17.3,BOBO,38,V,,M
JSC,2,642,OA36SE,OA36SE2,1,61214,100,10,17.3,WISN,43,S,,
JSC,2,642,OA36SE,OA36SE2,1,61214,100,10,17.3,RWBL,64,V,,M
JSC,2,642,OA36SE,OA36SE2,1,61214,100,10,17.3,RWBL,58,V,,M
JSC,2,642,OA36SE,OA36SE2,1,61214,100,10,17.3,SAVS,34,V,,
JSC,2,642,OA36SE,OA36SE2,1,61214,100,10,17.3,WEME,36,V,,
JSC,2,642,OA36SE,OA36SE2,1,61214,100,10,17.3,RWBL,63,V,,M
JSC,2,557,OA36SE,OA36SE2,3,70514,23,20.9,5.9,RWBL,10,V,,M
JSC,2,557,OA36SE,OA36SE2,3,70514,23,20.9,5.9,RWBL,10,V,,M
JSC,2,557,OA36SE,OA36SE2,3,70514,23,20.9,5.9,RWBL,10,V,,M
JSC,2,557,OA36SE,OA36SE2,3,70514,23,20.9,5.9,WEME,57,S,,
JSC,2,557,OA36SE,OA36SE2,3,70514,23,20.9,5.9,WEME,72,S,,
JSC,2,557,OA36SE,OA36SE2,3,70514,23,20.9,5.9,SAVS,52,S,,
JSC,2,557,OA36SE,OA36SE2,3,70514,23,20.9,5.9,COYE,17,S,,
JSC,2,557,OA36SE,OA36SE2,3,70514,23,20.9,5.9,RWBL,54,S,,
JSC,2,557,OA36SE,OA36SE2,3,70514,23,20.9,5.9,RWBL,18,S,,
JSC,2,557,OA36SE,OA36SE2,3,70514,23,20.9,5.9,RWBL,28,S,,
JSC,2,557,OA36SE,OA36SE2,3,70514,23,20.9,5.9,SEWR,52,S,,
JSC,2,557,OA36SE,OA36SE2,3,70514,23,20.9,5.9,RWBL,57,V,,M
JSC,1,914,OA36SW,OA36SW1,1,61014,40,22.2,12.5,BOBO,68,S,,
JSC,1,914,OA36SW,OA36SW1,1,61014,40,22.2,12.5,NOPI,71,V,,M
JSC,1,914,OA36SW,OA36SW1,1,61014,40,22.2,12.5,WEME,62,S,,
JSC,1,914,OA36SW,OA36SW1,1,61014,40,22.2,12.5,TRSW,79,V,,
JSC,1,914,OA36SW,OA36SW1,1,61014,40,22.2,12.5,SAVS,63,S,,
JSC,1,914,OA36SW,OA36SW1,1,61014,40,22.2,12.5,KILL,57,V,,
JSC,1,914,OA36SW,OA36SW1,1,61014,40,22.2,12.5,WIPH,57,V,,
JSC,1,914,OA36SW,OA36SW1,1,61014,40,22.2,12.5,WIPH,57,V,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,MAGO,58,V,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,MAGO,58,V,,
